ZIP_CODE,STATE,RUCA1,RUCA2
4076,ME,6,6
4077,ME,2,2
4078,ME,1,1
4079,ME,5,5
4082,ME,1,1
4083,ME,4,4
4084,ME,2,2
4085,ME,2,2
4086,ME,4,4
4087,ME,2,2
4088,ME,10,10
4090,ME,10,10
4091,ME,2,2
4092,ME,1,1
4093,ME,2,2
4094,ME,9,9
4095,ME,6,6
4096,ME,1,1
4097,ME,2,2
4098,ME,1,1
4101,ME,1,1
4102,ME,1,1
4103,ME,1,1
4104,ME,1,1
4105,ME,1,1
4106,ME,1,1
4107,ME,1,1
4108,ME,2,2
4109,ME,2,2
4110,ME,1,1
4112,ME,1,1
4116,ME,1,1
4122,ME,1,1
4123,ME,1,1
4124,ME,1,1
4210,ME,1,1
4211,ME,1,1
4212,ME,1,1
4216,ME,10,10
4217,ME,10,10
4219,ME,10,10
4220,ME,2,2
4221,ME,10,10
4222,ME,2,2
4223,ME,1,1
4224,ME,10,10
4225,ME,10,10
4226,ME,10,10
4227,ME,10,10
4228,ME,7,7
4230,ME,2,2
4231,ME,10,10
4234,ME,10,10
4236,ME,2,2
4237,ME,10,10
4238,ME,2,2
4239,ME,10,10
4240,ME,1,1
4241,ME,1,1
4243,ME,1,1
4250,ME,1,1
4252,ME,1,1
4253,ME,2,2
4254,ME,7,7
4255,ME,10,10
4256,ME,2,2
4257,ME,7,7
4258,ME,2,2
4259,ME,2,2
4260,ME,2,2
4261,ME,10,10
4262,ME,10,10
4263,ME,2,2
4265,ME,2,2
4266,ME,2,2
4267,ME,10,10
4268,ME,7,7
4270,ME,3,3
4271,ME,7,7
4274,ME,2,2
4275,ME,7,7
4276,ME,7,7
4280,ME,1,1
4281,ME,7,7
4282,ME,2,2
4284,ME,6,6
4285,ME,10,10
4286,ME,10,10
4287,ME,5,5
4288,ME,2,2
4289,ME,9,9
4290,ME,2,2
4291,ME,2,2
4292,ME,2,2
4294,ME,10,10
4330,ME,4,4
4332,ME,4,4
4333,ME,4,4
4336,ME,4,4
4338,ME,4,4
4341,ME,5,5
4342,ME,5,5
4343,ME,5,5
4344,ME,4,4
4345,ME,4,4
4346,ME,5,5
4347,ME,4,4
4348,ME,5,5
4349,ME,6,6
4350,ME,3,3
4351,ME,5,5
4352,ME,5,5
4353,ME,5,5
4354,ME,6,6
4355,ME,5,5
4357,ME,5,5
4358,ME,5,5
4359,ME,4,4
4360,ME,5,5
4363,ME,5,5
4364,ME,5,5
4401,ME,1,1
4402,ME,1,1
4406,ME,10,10
4408,ME,2,2
4410,ME,2,2
4411,ME,1,1
4412,ME,1,1
4413,ME,10,10
4414,ME,2,2
4415,ME,2,2
4416,ME,2,2
4417,ME,10,10
4418,ME,2,2
4419,ME,2,2
4420,ME,10,10
4421,ME,10,10
4422,ME,2,2
4424,ME,10,10
4426,ME,10,10
4427,ME,2,2
4428,ME,2,2
4429,ME,2,2
4430,ME,10,10
4431,ME,2,2
4434,ME,2,2
4435,ME,2,2
4438,ME,2,2
4441,ME,10,10
4442,ME,10,10
4443,ME,10,10
4444,ME,1,1
4448,ME,2,2
4449,ME,2,2
4450,ME,2,2
4451,ME,10,10
4453,ME,2,2
4454,ME,10,10
4455,ME,10,10
4456,ME,2,2
4457,ME,10,10
4459,ME,10,10
4460,ME,10,10
4461,ME,1,1
4462,ME,7,7
4463,ME,10,10
4464,ME,10,10
4468,ME,1,1
4469,ME,1,1
4471,ME,8,8
4472,ME,2,2
4473,ME,1,1
4474,ME,2,2
4475,ME,2,2
4476,ME,10,10
4478,ME,10,10
4479,ME,10,10
4481,ME,10,10
4485,ME,10,10
4487,ME,10,10
4488,ME,2,2
4489,ME,1,1
4490,ME,10,10
4491,ME,10,10
4492,ME,10,10
4493,ME,2,2
4495,ME,10,10
4496,ME,2,2
4497,ME,8,8
4530,ME,4,4
4535,ME,10,10
4537,ME,10,10
4538,ME,10,10
4539,ME,10,10
4541,ME,10,10
4543,ME,10,10
4544,ME,10,10
4547,ME,10,10
4548,ME,5,5
4549,ME,10,10
4551,ME,10,10
4553,ME,10,10
4554,ME,10,10
4555,ME,10,10
4556,ME,10,10
4558,ME,10,10
4562,ME,5,5
4563,ME,10,10
4564,ME,10,10
4565,ME,5,5
4568,ME,10,10
4570,ME,10,10
4571,ME,10,10
4572,ME,10,10
4573,ME,10,10
4574,ME,10,10
4575,ME,10,10
4576,ME,10,10
4578,ME,5,5
4579,ME,5,5
4605,ME,8,8
4606,ME,10,10
4607,ME,10,10
4609,ME,7,7
4611,ME,10,10
4612,ME,10,10
4613,ME,10,10
4614,ME,8,8
4616,ME,10,10
4617,ME,10,10
4619,ME,7,7
4622,ME,10,10
4623,ME,10,10
4624,ME,10,10
4625,ME,10,10
4626,ME,10,10
4627,ME,10,10
4628,ME,10,10
4629,ME,8,8
4630,ME,10,10
4631,ME,10,10
4634,ME,8,8
4635,ME,10,10
4637,ME,10,10
4640,ME,8,8
4642,ME,10,10
4643,ME,10,10
4644,ME,7,7
4645,ME,10,10
4646,ME,10,10
4648,ME,10,10
4649,ME,10,10
4650,ME,10,10
4652,ME,10,10
4653,ME,10,10
4654,ME,10,10
4655,ME,10,10
4657,ME,10,10
4658,ME,10,10
4660,ME,10,10
4662,ME,10,10
4664,ME,8,8
4666,ME,10,10
4667,ME,8,8
4668,ME,10,10.3
4669,ME,10,10
4671,ME,8,8
4672,ME,7,7
4673,ME,10,10
4674,ME,10,10
4675,ME,10,10
4676,ME,10,10
4677,ME,8,8
4679,ME,10,10
4680,ME,10,10
4681,ME,10,10
4683,ME,10,10
4684,ME,8,8
4685,ME,10,10
4686,ME,10,10
4691,ME,10,10
4693,ME,10,10
4694,ME,10,10.3
4730,ME,7,7
4732,ME,8,8
4733,ME,8,8
4734,ME,8,8
4735,ME,8,8
4736,ME,7,7
4737,ME,10,10
4738,ME,8,8
4739,ME,10,10
4740,ME,10,10.3
4741,ME,10,10
4742,ME,10,10.3
4743,ME,10,10
4744,ME,10,10
4745,ME,10,10
4746,ME,10,10
4747,ME,10,10
4750,ME,8,8
4751,ME,8,8
4756,ME,10,10
4757,ME,8,8
4758,ME,8,8
4760,ME,8,8
4761,ME,8,8
4762,ME,9,9
4763,ME,8,8
4764,ME,8,8
4765,ME,10,10
4766,ME,8,8
4768,ME,8,8
4769,ME,7,7
4772,ME,10,10
4773,ME,10,10
4774,ME,10,10
4775,ME,8,8
4776,ME,10,10
4777,ME,10,10
4779,ME,9,9
4780,ME,8,8
4781,ME,10,10
4783,ME,9,9
4785,ME,10,10
4786,ME,8,8
4787,ME,8,8
4841,ME,7,7
4843,ME,7,7
4847,ME,10,10
4848,ME,10,10
4849,ME,10,10
4850,ME,10,10
4851,ME,10,10
4852,ME,10,10
4853,ME,10,10
4854,ME,10,10.3
4855,ME,10,10
4856,ME,10,10
4858,ME,10,10.3
4859,ME,10,10
4860,ME,10,10
4861,ME,10,10.3
4862,ME,10,10
4863,ME,10,10
4864,ME,10,10.3
4865,ME,10,10
4901,ME,4,4
4903,ME,4,4
4910,ME,5,5
4911,ME,10,10
4912,ME,10,10
4915,ME,7,7
4917,ME,5,5
4918,ME,5,5
4920,ME,10,10
4921,ME,3,3
4922,ME,6,6
4923,ME,10,10
4924,ME,6,6
4925,ME,10,10
4926,ME,5,5
4927,ME,5,5
4928,ME,3,3
4929,ME,3,3
4930,ME,10,10.1
4932,ME,2,2
4933,ME,10,10.1
4935,ME,5,5
4936,ME,10,10
4937,ME,4,4
4938,ME,7,7
4939,ME,2,2
4940,ME,7,7
4941,ME,10,10
4942,ME,10,10
4943,ME,6,6
4944,ME,4,4
4945,ME,10,10
4947,ME,10,10
4949,ME,10,10
4950,ME,10,10
4951,ME,3,3
4952,ME,10,10
4953,ME,10,10.1
4954,ME,6,6
4955,ME,10,10
4956,ME,10,10
4957,ME,5,5
4958,ME,10,10
4961,ME,6,6
4962,ME,5,5
4963,ME,4,4
4964,ME,10,10
4965,ME,3,3
4966,ME,10,10
4967,ME,7,7
4969,ME,2,2
4970,ME,10,10
4971,ME,10,10
4972,ME,2,2
4973,ME,10,10
4974,ME,2,2
4975,ME,4,4
4976,ME,7,7
4978,ME,5,5
4979,ME,10,10
4981,ME,2,2
4982,ME,10,10
4983,ME,10,10
4984,ME,10,10
4985,ME,10,10
4986,ME,6,6
4987,ME,6,6
4988,ME,6,6
4989,ME,5,5
4992,ME,7,7
5001,VT,4,4
5009,VT,4,4
5030,VT,8,8
5031,VT,10,10
5032,VT,10,10
5033,VT,10,10
5034,VT,10,10
5035,VT,10,10
5036,VT,10,10
5037,VT,10,10
5038,VT,10,10
5039,VT,10,10
5040,VT,10,10
5041,VT,10,10
5042,VT,10,10
5043,VT,5,5
5045,VT,10,10.2
5046,VT,10,10
5047,VT,4,4
5048,VT,5,5
5049,VT,5,5
5050,VT,8,8
5051,VT,10,10
5052,VT,5,5
5053,VT,10,10
5054,VT,5,5
5055,VT,10,10
5056,VT,10,10
5058,VT,5,5
5059,VT,5,5
5060,VT,10,10
5061,VT,10,10
5062,VT,10,10
5065,VT,10,10
5067,VT,10,10
5068,VT,10,10
5069,VT,10,10
5070,VT,10,10
5071,VT,10,10
5072,VT,10,10
5073,VT,10,10
5074,VT,10,10
5075,VT,5,5
5076,VT,10,10
5077,VT,10,10
5079,VT,10,10
5081,VT,10,10
5083,VT,10,10.2
5084,VT,10,10
5085,VT,10,10
5086,VT,10,10
5088,VT,4,4
5089,VT,7,7.2
5091,VT,10,10
5101,VT,7,7
5141,VT,10,10
5142,VT,10,10
5143,VT,10,10
5146,VT,10,10
5148,VT,10,10
5149,VT,10,10
5150,VT,7,7
5151,VT,8,8
5152,VT,10,10
5153,VT,10,10
5154,VT,10,10
5155,VT,10,10
5156,VT,7,7
5158,VT,10,10
5159,VT,10,10
5161,VT,10,10
5201,VT,4,4
5250,VT,10,10
5251,VT,10,10
5252,VT,6,6
5253,VT,10,10
5254,VT,10,10
5255,VT,10,10
5257,VT,4,4
5260,VT,5,5
5261,VT,5,5
5262,VT,5,5
5301,VT,7,7
5302,VT,7,7
5303,VT,7,7
5304,VT,7,7
5340,VT,10,10
5341,VT,10,10
5342,VT,9,9
5343,VT,10,10
5344,VT,10,10
5345,VT,8,8
5346,VT,10,10
5350,VT,6,6
5351,VT,8,8
5352,VT,6,6
5353,VT,10,10
5354,VT,8,8
5355,VT,10,10
5356,VT,10,10
5357,VT,8,8
5358,VT,10,10
5359,VT,10,10
5360,VT,10,10
5361,VT,9,9
5362,VT,8,8
5363,VT,10,10
5401,VT,1,1
5402,VT,1,1
5403,VT,1,1
5404,VT,1,1
5405,VT,1,1
5406,VT,1,1
5407,VT,1,1
5408,VT,1,1
5439,VT,1,1
5440,VT,2,2
5441,VT,8,8
5442,VT,3,3
5443,VT,2,2
5444,VT,2,2
5445,VT,2,2
5446,VT,1,1
5447,VT,10,10
5448,VT,8,8
5449,VT,1,1
5450,VT,10,10
5451,VT,1,1
5452,VT,1,1
5453,VT,1,1
5454,VT,2,2
5455,VT,8,8
5456,VT,2,2
5457,VT,8,8
5458,VT,2,2
5459,VT,8,8
5460,VT,8,8
5461,VT,2,2
5462,VT,2,2
5463,VT,2,2
5464,VT,2,2
5465,VT,1,1
5466,VT,2,2
5468,VT,2,2
5469,VT,2,2
5470,VT,10,10
5471,VT,10,10
5472,VT,10,10
5473,VT,2,2
5474,VT,2,2
5476,VT,10,10
5477,VT,2,2
5478,VT,7,7.1
5479,VT,7,7.1
5481,VT,7,7.1
5482,VT,1,1
5483,VT,8,8
5485,VT,8,8
5486,VT,2,2
5487,VT,2,2
5488,VT,8,8
5489,VT,2,2
5490,VT,2,2
5491,VT,2,2
5492,VT,3,3
5494,VT,2,2
5495,VT,1,1
5501,MA,1,1
5601,VT,4,4
5602,VT,4,4
5603,VT,4,4
5604,VT,4,4
5609,VT,4,4
5620,VT,4,4
5633,VT,4,4
5640,VT,5,5
5641,VT,4,4
5647,VT,10,10.2
5648,VT,5,5
5649,VT,4,4
5650,VT,5,5
5651,VT,5,5
5652,VT,3,3
5653,VT,3,3
5654,VT,4,4
5655,VT,10,10
5656,VT,10,10
5657,VT,10,10
5658,VT,10,10.2
5660,VT,3,3
5661,VT,10,10
5662,VT,10,10
5663,VT,7,7
5664,VT,7,7
5665,VT,10,10
5666,VT,5,5
5667,VT,10,10.2
5669,VT,7,7
5670,VT,4,4
5671,VT,7,7
5672,VT,10,10
5673,VT,10,10
5674,VT,10,10
5675,VT,5,5
5676,VT,7,7
5677,VT,7,7
5678,VT,4,4
5679,VT,5,5
5680,VT,10,10
5681,VT,5,5
5682,VT,5,5
5701,VT,4,4
5702,VT,4,4
5730,VT,5,5
5731,VT,5,5
5732,VT,7,7.2
5733,VT,10,10
5734,VT,10,10
5735,VT,7,7.2
5736,VT,4,4
5737,VT,5,5
5738,VT,5,5
5739,VT,10,10
5740,VT,7,7
5741,VT,10,10
5742,VT,5,5
5743,VT,7,7.2
5744,VT,5,5
5745,VT,10,10
5746,VT,10,10
5747,VT,10,10
5748,VT,10,10
5750,VT,7,7.2
5751,VT,5,5
5753,VT,7,7
5757,VT,5,5
5758,VT,5,5
5759,VT,5,5
5760,VT,10,10
5761,VT,10,10
5762,VT,5,5
5763,VT,5,5
5764,VT,10,10
5765,VT,5,5
5766,VT,10,10
5767,VT,10,10
5768,VT,10,10
5769,VT,10,10
5770,VT,10,10
5772,VT,10,10
5773,VT,5,5
5774,VT,10,10
5775,VT,10,10
5776,VT,10,10
5777,VT,4,4
5778,VT,10,10
5819,VT,7,7
5820,VT,10,10
5821,VT,8,8
5822,VT,10,10
5823,VT,8,8
5824,VT,10,10
5825,VT,10,10
5826,VT,10,10
5827,VT,10,10
5828,VT,8,8
5829,VT,10,10
5830,VT,10,10
5832,VT,8,8
5833,VT,10,10
5836,VT,10,10
5837,VT,10,10
5838,VT,7,7
5839,VT,10,10
5840,VT,10,10
5841,VT,10,10
5842,VT,10,10
5843,VT,10,10
5845,VT,10,10
5846,VT,10,10
5847,VT,10,10
5848,VT,8,8
5849,VT,7,7
5850,VT,7,7
5851,VT,7,7
5853,VT,10,10
5855,VT,7,7
5857,VT,10,10.3
5858,VT,10,10
5859,VT,10,10.3
5860,VT,10,10
5861,VT,8,8
5862,VT,10,10
5863,VT,7,7
5866,VT,10,10
5867,VT,10,10
5868,VT,10,10.3
5871,VT,8,8
5872,VT,10,10
5873,VT,10,10
5874,VT,10,10.3
5875,VT,10,10
5901,VT,10,10
5902,VT,10,10
5903,VT,10,10
5904,VT,10,10
5905,VT,10,10
5906,VT,10,10
5907,VT,10,10
6001,CT,1,1
6002,CT,1,1
6006,CT,1,1
6010,CT,1,1
6011,CT,1,1
6013,CT,2,2
6016,CT,1,1
6018,CT,10,10
6019,CT,2,2
6020,CT,2,2
6021,CT,5,5
6022,CT,1,1
6023,CT,1,1
6024,CT,10,10
6025,CT,1,1
6026,CT,1,1
6027,CT,2,2
6028,CT,1,1
6029,CT,1,1
6030,CT,1,1
6031,CT,10,10
6032,CT,1,1
6033,CT,1,1
6034,CT,1,1
6035,CT,1,1
6037,CT,1,1
6039,CT,10,10
6040,CT,1,1
6041,CT,1,1
6042,CT,1,1
6043,CT,1,1
6045,CT,1,1
6050,CT,1,1
6051,CT,1,1
6052,CT,1,1
6053,CT,1,1
6057,CT,2,2
6058,CT,10,10
6059,CT,2,2
6060,CT,1,1
6061,CT,2,2
6062,CT,1,1
6063,CT,2,2
6064,CT,1,1
6065,CT,2,2
6066,CT,1,1
6067,CT,1,1
6068,CT,10,10
6069,CT,10,10
6070,CT,1,1
6071,CT,1,1
6072,CT,1,1
6073,CT,1,1
6074,CT,1,1
6075,CT,2,2
6076,CT,2,2
6077,CT,2,2
6078,CT,1,1
6079,CT,10,10
6080,CT,1,1
6081,CT,1,1
6082,CT,1,1
6083,CT,1,1
6084,CT,1,1
6085,CT,1,1
6088,CT,1,1
6089,CT,1,1
6090,CT,1,1
6091,CT,2,2
6092,CT,1,1
6093,CT,1,1
6094,CT,4,4
6095,CT,1,1
6096,CT,1,1
6098,CT,4,4
6101,CT,1,1
6102,CT,1,1
6103,CT,1,1
6104,CT,1,1
6105,CT,1,1
6106,CT,1,1
6107,CT,1,1
6108,CT,1,1
6109,CT,1,1
6110,CT,1,1
6111,CT,1,1
6112,CT,1,1
6114,CT,1,1
6115,CT,1,1
6117,CT,1,1
6118,CT,1,1
6119,CT,1,1
6120,CT,1,1
6123,CT,1,1
6126,CT,1,1
6127,CT,1,1
6128,CT,1,1
6129,CT,1,1
6131,CT,1,1
6132,CT,1,1
6133,CT,1,1
6134,CT,1,1
6137,CT,1,1
6138,CT,1,1
6140,CT,1,1
6141,CT,1,1
6142,CT,1,1
6143,CT,1,1
6144,CT,1,1
6145,CT,1,1
6146,CT,1,1
6147,CT,1,1
6150,CT,1,1
6151,CT,1,1
6152,CT,1,1
6153,CT,1,1
6154,CT,1,1
6155,CT,1,1
6156,CT,1,1
6160,CT,1,1
6161,CT,1,1
6167,CT,1,1
6176,CT,1,1
6180,CT,1,1
6183,CT,1,1
6199,CT,1,1
6226,CT,4,4.1
6230,CT,2,2
6231,CT,2,2
6232,CT,2,2
6233,CT,2,2
6234,CT,1,1
6235,CT,2,2
6237,CT,2,2
6238,CT,4,4.1
6239,CT,1,1
6241,CT,2,2
6242,CT,3,3
6243,CT,2,2
6244,CT,2,2
6245,CT,1,1
6246,CT,1,1
6247,CT,3,3
6248,CT,2,2
6249,CT,3,3
6250,CT,4,4.1
6251,CT,1,1
6254,CT,2,2
6255,CT,1,1
6256,CT,4,4.1
6258,CT,2,2
6259,CT,2,2
6260,CT,1,1
6262,CT,1,1
6263,CT,1,1
6264,CT,3,3
6265,CT,2,2
6266,CT,4,4.1
6267,CT,2,2
6268,CT,1,1
6269,CT,1,1
6277,CT,2,2
6278,CT,2,2
6279,CT,2,2
6280,CT,4,4.1
6281,CT,2,2
6282,CT,2,2
6320,CT,1,1
6330,CT,1,1
6331,CT,2,2
6332,CT,1,1
6333,CT,1,1
6334,CT,2,2
6335,CT,1,1
6336,CT,2,2
6338,CT,1,1
6339,CT,1,1
6340,CT,1,1
6349,CT,1,1
6350,CT,1,1
6351,CT,2,2
6353,CT,1,1
6354,CT,1,1
6355,CT,1,1
6357,CT,1,1
6359,CT,2,2
6360,CT,1,1
6365,CT,2,2
6370,CT,1,1
6371,CT,1,1
6372,CT,1,1
6373,CT,3,3
6374,CT,2,2
6375,CT,1,1
6376,CT,1,1
6377,CT,3,3
6378,CT,1,1
6379,CT,1,1
6380,CT,1,1
6382,CT,1,1
6383,CT,2,2
6384,CT,2,2
6385,CT,1,1
6387,CT,1,1
6388,CT,1,1
6389,CT,1,1
6390,NY,7,7.1
6401,CT,1,1
6403,CT,1,1
6404,CT,1,1
6405,CT,1,1
6408,CT,1,1
6409,CT,1,1
6410,CT,1,1
6411,CT,1,1
6412,CT,1,1
6413,CT,1,1
6414,CT,2,2
6415,CT,2,2
6416,CT,1,1
6417,CT,1,1
6418,CT,1,1
6419,CT,2,2
6420,CT,2,2
6422,CT,1,1
6423,CT,2,2
6424,CT,2,2
6426,CT,1,1
6437,CT,1,1
6438,CT,2,2
6439,CT,2,2
6440,CT,1,1
6441,CT,2,2
6442,CT,1,1
6443,CT,1,1
6444,CT,1,1
6447,CT,1,1
6450,CT,1,1
6451,CT,1,1
6455,CT,1,1
6456,CT,2,2
6457,CT,1,1
6459,CT,1,1
6460,CT,1,1
6461,CT,1,1
6467,CT,1,1
6468,CT,1,1
6469,CT,2,2
6470,CT,1,1
6471,CT,1,1
6472,CT,1,1
6473,CT,1,1
6474,CT,2,2
6475,CT,1,1
6477,CT,1,1
6478,CT,1,1
6479,CT,1,1
6480,CT,1,1
6481,CT,1,1
6482,CT,1,1
6483,CT,1,1
6484,CT,1,1
6487,CT,1,1
6488,CT,1,1
6489,CT,1,1
6491,CT,1,1
6492,CT,1,1
6493,CT,1,1
6494,CT,1,1
6495,CT,1,1
6498,CT,1,1
6501,CT,1,1
6502,CT,1,1
6503,CT,1,1
6504,CT,1,1
6505,CT,1,1
6506,CT,1,1
6507,CT,1,1
6508,CT,1,1
6509,CT,1,1
6510,CT,1,1
6511,CT,1,1
6512,CT,1,1
6513,CT,1,1
6514,CT,1,1
6515,CT,1,1
6516,CT,1,1
6517,CT,1,1
6518,CT,1,1
6519,CT,1,1
6520,CT,1,1
6521,CT,1,1
6524,CT,1,1
6525,CT,1,1
6530,CT,1,1
6531,CT,1,1
6532,CT,1,1
6533,CT,1,1
6534,CT,1,1
6535,CT,1,1
6536,CT,1,1
6537,CT,1,1
6538,CT,1,1
6540,CT,1,1
6601,CT,1,1
6602,CT,1,1
6604,CT,1,1
6605,CT,1,1
6606,CT,1,1
6607,CT,1,1
6608,CT,1,1
6610,CT,1,1
6611,CT,1,1
6612,CT,1,1
6614,CT,1,1
6615,CT,1,1
6673,CT,1,1
6699,CT,1,1
6701,CT,1,1
6702,CT,1,1
6703,CT,1,1
6704,CT,1,1
6705,CT,1,1
6706,CT,1,1
6708,CT,1,1
6710,CT,1,1
6712,CT,1,1
6716,CT,1,1
6720,CT,1,1
6721,CT,1,1
6722,CT,1,1
6723,CT,1,1
6724,CT,1,1
6725,CT,1,1
6726,CT,1,1
6749,CT,1,1
6750,CT,6,6
6751,CT,3,3
6752,CT,2,2
6753,CT,10,10
6754,CT,3,3
6755,CT,1,1
6756,CT,10,10
6757,CT,10,10
6758,CT,3,3
6759,CT,4,4
6762,CT,1,1
6763,CT,3,3
6770,CT,1,1
6776,CT,1,1
6777,CT,10,10
6778,CT,4,4
6779,CT,1,1
6781,CT,1,1
6782,CT,1,1
6783,CT,10,10
6784,CT,2,2
6785,CT,10,10
6786,CT,1,1
6787,CT,1,1
6790,CT,4,4
6791,CT,4,4
6792,CT,4,4
6793,CT,10,10
6794,CT,10,10
6795,CT,1,1
6796,CT,10,10
6798,CT,2,2
6801,CT,1,1
6804,CT,1,1
6807,CT,1,1
6810,CT,1,1
6811,CT,1,1
6812,CT,1,1
6813,CT,1,1
6814,CT,1,1
6816,CT,1,1
6817,CT,1,1
6820,CT,1,1
6824,CT,1,1
6825,CT,1,1
6828,CT,1,1
6829,CT,1,1
6830,CT,1,1
6831,CT,1,1
6836,CT,1,1
6838,CT,1,1
6840,CT,1,1
6850,CT,1,1
6851,CT,1,1
6852,CT,1,1
6853,CT,1,1
6854,CT,1,1
6855,CT,1,1
6856,CT,1,1
6857,CT,1,1
6858,CT,1,1
6860,CT,1,1
6870,CT,1,1
6875,CT,2,2
6876,CT,2,2
6877,CT,1,1
6878,CT,1,1
6879,CT,1,1
6880,CT,1,1
6881,CT,1,1
6883,CT,1,1
6888,CT,1,1
6889,CT,1,1
6890,CT,1,1
6896,CT,2,2
6897,CT,1,1
6901,CT,1,1
6902,CT,1,1
6903,CT,1,1
6904,CT,1,1
6905,CT,1,1
6906,CT,1,1
6907,CT,1,1
6910,CT,1,1
6911,CT,1,1
6912,CT,1,1
6913,CT,1,1
6914,CT,1,1
6926,CT,1,1
6927,CT,1,1
7001,NJ,1,1
7002,NJ,1,1
7003,NJ,1,1
7004,NJ,1,1
7005,NJ,1,1
7006,NJ,1,1
7007,NJ,1,1
7008,NJ,1,1
7009,NJ,1,1
7010,NJ,1,1
7011,NJ,1,1
7012,NJ,1,1
7013,NJ,1,1
7014,NJ,1,1
7015,NJ,1,1
7016,NJ,1,1
7017,NJ,1,1
7018,NJ,1,1
7019,NJ,1,1
7020,NJ,1,1
7021,NJ,1,1
7022,NJ,1,1
7023,NJ,1,1
7024,NJ,1,1
7026,NJ,1,1
7027,NJ,1,1
7028,NJ,1,1
7029,NJ,1,1
7030,NJ,1,1
7031,NJ,1,1
7032,NJ,1,1
7033,NJ,1,1
7034,NJ,1,1
7035,NJ,1,1
7036,NJ,1,1
7039,NJ,1,1
7040,NJ,1,1
7041,NJ,1,1
7042,NJ,1,1
7043,NJ,1,1
7044,NJ,1,1
7045,NJ,1,1
7046,NJ,1,1
7047,NJ,1,1
7050,NJ,1,1
7051,NJ,1,1
7052,NJ,1,1
7054,NJ,1,1
7055,NJ,1,1
7057,NJ,1,1
7058,NJ,1,1
7059,NJ,1,1
7060,NJ,1,1
7061,NJ,1,1
7062,NJ,1,1
7063,NJ,1,1
7064,NJ,1,1
7065,NJ,1,1
7066,NJ,1,1
7067,NJ,1,1
7068,NJ,1,1
7069,NJ,1,1
7070,NJ,1,1
7071,NJ,1,1
7072,NJ,1,1
7073,NJ,1,1
7074,NJ,1,1
7075,NJ,1,1
7076,NJ,1,1
7077,NJ,1,1
7078,NJ,1,1
7079,NJ,1,1
7080,NJ,1,1
7081,NJ,1,1
7082,NJ,1,1
7083,NJ,1,1
7086,NJ,1,1
7087,NJ,1,1
7088,NJ,1,1
7090,NJ,1,1
7091,NJ,1,1
7092,NJ,1,1
7093,NJ,1,1
7094,NJ,1,1
7095,NJ,1,1
7096,NJ,1,1
7097,NJ,1,1
7099,NJ,1,1
7101,NJ,1,1
7102,NJ,1,1
7103,NJ,1,1
7104,NJ,1,1
7105,NJ,1,1
7106,NJ,1,1
7107,NJ,1,1
7108,NJ,1,1
7109,NJ,1,1
7110,NJ,1,1
7111,NJ,1,1
7112,NJ,1,1
7114,NJ,1,1
7175,NJ,1,1
7184,NJ,1,1
7188,NJ,1,1
7189,NJ,1,1
7191,NJ,1,1
7192,NJ,1,1
7193,NJ,1,1
7195,NJ,1,1
7198,NJ,1,1
7199,NJ,1,1
7201,NJ,1,1
7202,NJ,1,1
7203,NJ,1,1
7204,NJ,1,1
7205,NJ,1,1
7206,NJ,1,1
7207,NJ,1,1
7208,NJ,1,1
7302,NJ,1,1
7303,NJ,1,1
7304,NJ,1,1
7305,NJ,1,1
7306,NJ,1,1
7307,NJ,1,1
7308,NJ,1,1
7310,NJ,1,1
7311,NJ,1,1
7395,NJ,1,1
7399,NJ,1,1
7401,NJ,1,1
7403,NJ,1,1
7405,NJ,1,1
7407,NJ,1,1
7410,NJ,1,1
7416,NJ,2,2
7417,NJ,1,1
7418,NJ,2,2
7419,NJ,2,2
7420,NJ,1,1
7421,NJ,2,2
7422,NJ,2,2
7423,NJ,1,1
7424,NJ,1,1
7428,NJ,2,2
7430,NJ,1,1
7432,NJ,1,1
7435,NJ,2,2
7436,NJ,1,1
7438,NJ,2,2
7439,NJ,2,2
7440,NJ,1,1
7442,NJ,1,1
7444,NJ,1,1
7446,NJ,1,1
7450,NJ,1,1
7451,NJ,1,1
7452,NJ,1,1
7456,NJ,1,1
7457,NJ,1,1
7458,NJ,1,1
7460,NJ,2,2
7461,NJ,2,2
7462,NJ,2,2
7463,NJ,1,1
7465,NJ,1,1
7470,NJ,1,1
7474,NJ,1,1
7480,NJ,1,1
7481,NJ,1,1
7495,NJ,1,1
7501,NJ,1,1
7502,NJ,1,1
7503,NJ,1,1
7504,NJ,1,1
7505,NJ,1,1
7506,NJ,1,1
7507,NJ,1,1
7508,NJ,1,1
7509,NJ,1,1
7510,NJ,1,1
7511,NJ,1,1
7512,NJ,1,1
7513,NJ,1,1
7514,NJ,1,1
7522,NJ,1,1
7524,NJ,1,1
7533,NJ,1,1
7538,NJ,1,1
7543,NJ,1,1
7544,NJ,1,1
7601,NJ,1,1
7602,NJ,1,1
7603,NJ,1,1
7604,NJ,1,1
7605,NJ,1,1
7606,NJ,1,1
7607,NJ,1,1
7608,NJ,1,1
7620,NJ,1,1
7621,NJ,1,1
7624,NJ,1,1
7626,NJ,1,1
7627,NJ,1,1
7628,NJ,1,1
7630,NJ,1,1
7631,NJ,1,1
7632,NJ,1,1
7640,NJ,1,1
7641,NJ,1,1
7642,NJ,1,1
7643,NJ,1,1
7644,NJ,1,1
7645,NJ,1,1
7646,NJ,1,1
7647,NJ,1,1
